,Hashtags,Sentiment,SentimentClass,date,geo,id,retweets,text,username
106,,0.025,Positive,2020-05-12 13:21:13+00:00,,1260198344128958464,0,African countries like the rest of the world are all heavily indebted Zambia’s USD 17 trillion debt won’t shake much if you add another 1 or two trillion for COVID-19 rescue what matters is being alive the rest of the equation would be solved of course over time sweat and blood,hakaido2
107,,0.0,Neutral,2020-05-12 13:12:28+00:00,,1260196145227317251,0,"Zambia shuts Tanzania border to fight Covid-19, delaying copper exports ",JrMiningNews
108,,0.0,Neutral,2020-05-12 13:09:25+00:00,,1260195377250209792,0,"COVID- 19: Zambia yafunga mipaka yake, Tanzania yalalama ",Tuko07212206
109,#covidzambia,0.15000000000000002,Positive,2020-05-12 13:05:43+00:00,,1260194444567097353,0,Do we really have enough health personnel and infrastructure in nakonde to handle such huge numbers. #covidzambia,Mutombo_Nswana
110,#Zambia #COVID19 #Zedtwitter,0.06818181818181818,Positive,2020-05-12 12:59:27+00:00,,1260192865386455040,3,"COVID-19: Zambia records 174 new cases (0 Lusaka, 174 Muchinga; 29 Copperbelt, 5 N/Western, 14 Central). #Zambia #COVID19 #Zedtwitter",zadama24
111,#HakiRasilimali,0.0,Neutral,2020-05-12 12:57:47+00:00,,1260192446971031557,0,Zambia inategemea sana biashara ya shaba (copper) na kwa bababu ya COVID-19 usafirishwaji wake umepungua. Hii inatishia ukuaji wa uchumi wa Zambia. #HakiRasilimali,DadaConso
112,,0.18181818181818182,Positive,2020-05-12 12:48:34+00:00,,1260190126652751872,3,"TEST PROFILE: NEW CASES The 174 COVID-19 cases include 66 truck drivers, travelers, individuals in health facilities, point of entry staff, individuals detected through mass targeted community screening and contacts to known positive cases.",ZMPublicHealth
113,,0.0,Neutral,2020-05-12 12:48:31+00:00,,1260190115026042882,12,"Zambia shuts Tanzania border to fight COVID-19, delaying copper exports https://af.reuters.com/article/topNews/idAFKBN22O1PZ-OZATP",ReutersAfrica
114,#MedicalStars #CommunityHeroes,0.0,Neutral,2020-05-12 12:48:30+00:00,,1260190111989366784,0,"On the front line of fighting COVID-19 Meet Benjamin Chabala Nyemba, A Paramedic-Nurse at Levy Mwanawasa Hospital as he shares his story. Benjamin will be answering your questions as we celebrate his efforts in fighting life threatening COVID-19. #MedicalStars #CommunityHeroes",SanlamZambia
115,#Authentic #NewNarrative #AtTheSourceOfYourStory,0.37878787878787873,Positive,2020-05-12 12:44:10+00:00,,1260189020866428928,1,The Latest Update on COVID-19 in Zambia. New Cases #Authentic #NewNarrative #AtTheSourceOfYourStory,Spring24TV
116,,0.0,Neutral,2020-05-12 12:36:55+00:00,,1260187197422161920,1,Kenya Mulling Closure Of Border With Tanzania Over Covid-19 After Zambia ,SunPublishers
117,#Covid19Zambia #StayHome #StayHome,0.0010101010101010073,Positive,2020-05-12 12:33:58+00:00,,1260186455294558209,0,"UPDATE: COVID-19 ZAMBIA, MAY 12TH 2020 Zambia has in the last 72 hours recorded 174 new cases of covid-19. Cumulative cases now stands at 441, with 7 deaths and 117 discharges. NUMBER OF ACTIVE CASES: 317 #Covid19Zambia #StayHome",capitalFM_997
118,,0.06818181818181818,Positive,2020-05-12 12:32:43+00:00,,1260186141694799872,0,"Zambia records 174 new Covid 19 cases from 338 tests from Nakonde, Muchinga Province in the last 72 hours. Cumulutaive 441 Covid 19 cases, 7 deaths and 117 recoveries .",Ama1010Zambia
119,,-0.39062500000000006,Negative,2020-05-12 12:31:08+00:00,,1260185741407248389,0,These reports are false!!! Personally I’ve refused! Whose relatives are carrying this disease into Zambia?? I don’t know anyone who knows anyone with this COVID ,Bwembyaa_
120,#Zambia #Covid #Covid #Zambia,0.0010101010101010073,Positive,2020-05-12 12:24:47+00:00,,1260184144836997121,0,"UPDATE: #Zambia's #Covid-19 cases, now stands at 441, with 7 deaths, with 117 discharges and 317 active #Covid-19 cases. #Zambia in the last 24 hours carried out of 338 tests and recorded 174 new cases. MOH",ImateNyambe
121,,0.0,Neutral,2020-05-12 12:21:05+00:00,,1260183212707454981,0,UPDATE: Zambia has recorded an addition 174 COVID-19 cases out of the 338 tests performed on 9th and 10th May 2020- MOH,Porgie32
122,#Zambia #Covid #Covid #Zambia,0.0010101010101010073,Positive,2020-05-12 12:18:19+00:00,,1260182515245031429,59,"UPDATE: #Zambia's #Covid-19 cases, now stands at 441, with 7 deaths, with 117 discharges and 317 active #Covid-19 cases. #Zambia in the last 24 hours carried out of 338 tests and recorded 174 new cases. ",Mwebantu
123,,0.0,Neutral,2020-05-12 12:17:52+00:00,,1260182404599369731,0,UPDATE: Zambia has recorded an addition 174 COVID-19 cases out of the 338 tests performed on 9th and 10th May 2020. COVID-19 #50 UPDATE - MOH,BillieHamusokwe
124,,0.0909090909090909,Positive,2020-05-12 12:15:49+00:00,,1260181885977792518,0,Zambia Has Recorded 174 New Cases of Coronavirus from the 338 done in the Last 24 hours COVID-19 NEW CASES: MAPPING • Muchinga Province (126): – Nakonde (126) • Copperbelt Province (29): – Ndola (22); Chingola… https://www.instagram.com/p/CAFmOnegyXa/?igshid=uubbyxd6qz9j,zamvibe
125,,0.0,Neutral,2020-05-12 12:13:36+00:00,,1260181330698145792,0,Today's update is worrying covid in zambia is scatterly dispersed now even in kitwe sure....and I thought Lusaka people like moving ...but nakonde is a trading place nakonde rice ilaseya,ChiluB2
126,,0.0,Neutral,2020-05-12 12:09:47+00:00,,1260180369984442368,0,Zambia has recorded an addition 174 COVID-19 cases out of the 338 tests performed on 9th and 10th May 2020 ,ZambianObserver
127,#Zambia,0.0,Neutral,2020-05-12 12:09:29+00:00,,1260180293274796032,58,UPDATE: #Zambia has recorded an addition 174 COVID-19 cases out of the 338 tests performed on 9th and 10th May 2020- MOH ,Mwebantu
128,,0.4,Positive,2020-05-12 12:09:02+00:00,,1260180177809739777,0,Zambia today records 174 covid confirmed cases ,BSunkutu
129,,0.13636363636363635,Positive,2020-05-12 12:08:06+00:00,,1260179943796944897,4,Zambia records 174 new COVID-19 cases By Julia Malunga https://wp.me/p86XRW-isi?utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter,DiggersOfNews
130,#Zambia #covid19zambia,0.06818181818181818,Positive,2020-05-12 12:06:30+00:00,,1260179541248491520,0,#Zambia in the last 72hrs has recorded 174 new cases of covid-19 in Nakonde from 338 tests from the 9th and 10th of May testing. #covid19zambia,ManLikeTem
131,,0.0,Neutral,2020-05-12 12:05:23+00:00,,1260179261127786501,0,"COVID-19: Zambia, Tanzania in talks over border closure ",OmarHaghi
132,#COVID,0.0,Neutral,2020-05-12 11:31:38+00:00,,1260170767490260993,1,"After 2 months of #COVID-19 in Zambia , what is biggest killer disease in the country? ",ictjournalist
133,,0.0,Neutral,2020-05-12 11:21:49+00:00,,1260168296164397056,0,Zambia closes border with Tanzania after spike in Covid-19 cases https://bit.ly/3fGlb6m,agebeja
134,#Covid_19 #Zambia,0.5,Positive,2020-05-12 11:19:46+00:00,,1260167781301080066,6,"“We have to defend our communities from #Covid_19,” says Sharon Mutale, a community youth volunteer as she prepares to go door-door with preventive messages in one of most at risk communities in Lusaka. She is one of 2500 volunteers mobilised under a UN-wide support in #Zambia ",UNV_Zambia
135,,0.0,Neutral,2020-05-12 10:49:57+00:00,,1260160277921894400,6,Zambia closes border with Tanzania after spike in Covid-19 cases https://bit.ly/3fGlb6m pic.twitter.com/6KNJiQkzBM,K24Tv
136,#Covid_19,0.25,Positive,2020-05-12 10:46:05+00:00,,1260159302549016576,0,Is Zambia safe from potential #Covid_19 infections from our eastern neighbour?,SkillsUk
137,,0.0,Neutral,2020-05-12 10:40:40+00:00,,1260157941996564482,0,"Hatua za nchi yetu sio za kisayansi ni za kiganga huwezi kuattract watalii kwa hali hii. Madereva wengi wakienda Uganda, Kenya na Zambia wanakutwa wana COVID",MpayoYohana
138,,0.0,Neutral,2020-05-12 10:37:05+00:00,,1260157039252107265,0,"COVID-19: Zambia, Tanzania in talks over border closure - Anadolu Agency http://dlvr.it/RWTnT3",Tanzania_tours_
139,,0.02500000000000001,Positive,2020-05-12 10:10:56+00:00,,1260150457600704512,0,60 @60 @Money @12:00hrs •Zambia's Vice President says the office of the auditor general has stationed 16 auditors in ensuring accountability for COVID-19 donations. •Labor Unions have received with mixed feelings the signing of a Statutory...https://www.facebook.com/moneyfmzambia/photos/a.2011745032486752/2597736180554298/?type=3&amp;theater,moneyfmzambia
140,,-0.09375,Negative,2020-05-12 10:10:34+00:00,,1260150365598756864,0,After Covid chills tf out.. the next order from Mama bear will add a little one for you.,Dj_Sichi
141,,0.0,Neutral,2020-05-12 10:06:22+00:00,,1260149307686162432,0,"COVID-19: Zambia, Tanzania in talks over border closure|LAGOS EYE NEWS ",LagosEyeNews2
142,#Zambia #Tanzania #SADC #Covid_19 #SadcNotUnited #borders #truckdrivers #trade,0.05,Positive,2020-05-12 09:54:16+00:00,,1260146263997235200,1,"Chitalu Chilufya Zambia’s health minister quoted saying #Zambia &amp; #Tanzania were part of #SADC ""hence bilateral, cross-border collaboration in public health remained vital in addressing #Covid_19"" @ekbensah @DrTaxs Mmmm #SadcNotUnited #borders #truckdrivers #trade",amizere
143,,-0.5,Negative,2020-05-12 09:50:29+00:00,,1260145310594215936,0,I just read Zambia sex workers are helping the government to trace those with covid 19. What are our sex workers doing? Are they so useless...,LuckiesHazard
144,,0.0,Neutral,2020-05-12 09:48:26+00:00,,1260144795458121734,0,rumours of Zambia shuts border with Tanzania to curb COVID-19,trstdtravlr
145,,0.0,Neutral,2020-05-12 09:42:43+00:00,,1260143359659737088,0,"COVID-19: Zambia, Tanzania in talks over border closure http://v.aa.com.tr/1837853",anadoluagency
146,,0.0,Neutral,2020-05-12 09:28:35+00:00,,1260139801732317190,6,Jumuiya ya maendeleo ya Kusini mwa Afrika imesema mpaka wa Tanzania na Zambia katika eneo la Nakonde haujafungwa bali wanafahamu eneo hilo limewekwa kwenye uangalizi maalum kwa watu kutoingia wala kutoka baada ya zaidi ya watu 70 kubainika wana ugonjwa wa COVID-19. @SADC_News,neemajoshuar1
147,#Authentic #NewNarrative #AtTheSourceOfYourStory,0.425,Positive,2020-05-12 09:23:31+00:00,,1260138526659751937,1,GERMANY GIVES ZAMBIA K 370M FOR COVID-19 FIGHT By @gigi360_24 Full story at; https://www.facebook.com/102531444764897/posts/126842379000470/?sfnsn=mo #Authentic #NewNarrative #AtTheSourceOfYourStory,Spring24TV
148,,0.0,Neutral,2020-05-12 09:08:15+00:00,,1260134686023614465,0,Germany to aid Zambia’s COVID-19 fight ,rogeragambire
149,,0.0,Neutral,2020-05-12 08:59:59+00:00,,1260132601840504833,0,Rapperholic – Covid-19 Freestyle (Prod. Breezy Reverb) https://afrofire.com/rapperholic-covid-19-freestyle-prod-breezy-reverb/ via @Afro_Fire,Afro_Fire
150,#Health #20millionUSdollars #370millionZambianKwacha,0.0,Neutral,2020-05-12 08:42:03+00:00,,1260128090052677632,2,#Health #20millionUSdollars #370millionZambianKwacha Germany to aid Zambia’s COVID-19 fight http://dlvr.it/RWTRZ0,news_ghana
151,,0.0875,Positive,2020-05-12 08:38:27+00:00,,1260127184284418048,0,Congo and Zambia open their borders as normal economic activities resume courtesy of Madagascar's COVID-19 cure while Nigerians languish under the burden of a never ending lockdown. Why can't a GOVERNOR in Nigeria same to his state since we don't have a president. @MBuhari,UgochukwuIrobi
152,,-0.11250000000000002,Negative,2020-05-12 08:00:22+00:00,,1260117602078265344,1,"Now kachasu being abused as COVID-19 remedy ...Lutuku is an illegal traditional distilled alcohol is common in Zambia, Zimbabwe, Congo and Malawi. FULL STORY ON LINK: ",SunZambian
153,,0.13333333333333333,Positive,2020-05-12 07:55:24+00:00,,1260116350623780864,0,"Evolution of cases in Botswana, Burundi, Central African Republic, Cote d'Ivoire, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda, South Africa, Eswatini, Uganda, Zambia, Zimbabwe, since 100th confirmed case. ",COVID19_bot
154,,0.0,Neutral,2020-05-12 07:54:00+00:00,,1260115998646038530,0,Messi...Donate...500...Euros...Fight...Against...COVID-19...Argentina...Argentina...India...State...Violating...Rights...Changing...Labour...Law...Rescue...Covid-19...Hit...Economy...Rahul Gandhi...motorbike...motorcycle...car...vehicle...South...Sudan...Zambia...UK...France...US,kizu91
155,#EastAfrica #coronavirusinafrica #coronavirus #COVID19,-0.21666666666666667,Negative,2020-05-12 07:48:05+00:00,,1260114509701812224,1,Zambia Closes Border With Tanzania to Tame COVID-19 @dailynation : https://allafrica.com/stories/202005110210.html?utm_campaign=allafrica%3Aeditor&amp;utm_medium=social&amp;utm_source=twitter&amp;utm_content=promote%3Aaans%3Aacbxam #EastAfrica #coronavirusinafrica #coronavirus #COVID19,allafrica
156,,0.0,Neutral,2020-05-12 07:47:33+00:00,,1260114374464802818,1,Covid-19: Zambia closes border with Tanzania https://www.von.gov.ng/covid-19-zambia-closes-border-with-tanzania/,voiceofnigeria
157,,0.5,Positive,2020-05-12 07:42:28+00:00,,1260113095428620289,0,COVID-19 prevention tip. Stay Home. Stay Safe ,misazambia1
158,,0.11666666666666665,Positive,2020-05-12 07:39:25+00:00,,1260112330077208576,2,"How many are dying of malaria in Zambia? Could be higher figure than that for Covid-19. But that's because we are apprehensive of the devastation this virus is yet to unleash, given our poor everything.",obedchanda7
159,#zambia #covid19 #bccet #lusaka #pandemicresponse #bakertilly #bally #absa #africa,0.0,Neutral,2020-05-12 07:39:23+00:00,,1260112321738833920,0,BCCET Zambia - Leaders from the Business and Private Sector in Zambia have formed a Taskforce to strengthen the country’s response to the COVID-19 pandemic. #zambia #covid19 #bccet #lusaka #pandemicresponse #bakertilly #bally #absa #africa,BakerTillyCA
160,,0.0,Neutral,2020-05-12 07:26:17+00:00,,1260109023644389380,2,No one has died of COVID in Zambia – DR Lwipa Puma ,ZambianObserver
161,,0.0,Neutral,2020-05-12 07:23:22+00:00,,1260108287774777345,0,Zambia hails its sex workers for stepping up amid COVID-19 spread - Join the discussion at http://www.chat.zimbo263.net,Zimbo2631
162,#southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #bostwana #zimbabwe #namibia #morocco #Tunisia #egypt #Africa,0.25,Positive,2020-05-12 07:23:01+00:00,,1260108202634510336,0,242 HOT TOPIC: Moms who gave birth at a Covid-19 hit KZN hospital turned away at Home Affairs https://m.facebook.com/profile.php?id=100015746530174 #southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #bostwana #zimbabwe #namibia #morocco #Tunisia #egypt #Africa,twofortwo_store
163,,0.0,Neutral,2020-05-12 07:18:24+00:00,,1260107039138856961,0,some people say Zambia shuts border with Tanzania to curb COVID-19,trstdtravlr
164,,0.125,Positive,2020-05-12 07:13:52+00:00,,1260105900272091139,0,"@ZMPublicHealth The words below by Dr Puma are a public health risk. As a medical doctor, many will now become complaisant. What will @ZMPublicHealth do? Protect the Zambian public! No silence! No one has died of COVID in Zambia – Puma – The Mast Online https://www.themastonline.com/2020/05/11/no-one-has-died-of-covid-in-zambia-puma/",NamukoloC
165,,0.0,Neutral,2020-05-12 07:07:19+00:00,,1260104249188454400,0,COVID-19 – Placing communities at the heart of the response efforts ,misazambia1
166,#BOOSTUP2020 #StartupSuperheroes #InnovateAfrica #TechinAfrica #WomeninTech #Covid #New,0.2681818181818182,Positive,2020-05-12 07:01:29+00:00,,1260102781303750656,2,"Is your startup based in Botswana, Namibia, SA, Tanzania, or Zambia? Does it use tech to solve a societal challenge? You sound like you should enter BOOST UP 2020. https://buff.ly/2YLkwdA #BOOSTUP2020 #StartupSuperheroes #InnovateAfrica #TechinAfrica #WomeninTech #Covid-19 #New",tiaorgza
167,#Zambia,0.24285714285714285,Positive,2020-05-12 07:00:26+00:00,,1260102517343617026,1,I have got to a point where i dont believe the covid updates coming from Chitalu Chilufya the Minister of Health in #Zambia . @mohzambia should do the right thing and be ethical . These are not politics,TheHustleWolf
168,,0.0,Neutral,2020-05-12 06:41:39+00:00,,1260097789738057728,0,Zambia Seeks IMF Funding To Cushion Impact of COVID-19 ,Afriupdatecom
169,#Covid #Zambia #Accountability,0.5408333333333333,Positive,2020-05-12 06:28:22+00:00,,1260094449843126272,0,@HOT877Zambia great views on the air this morning. Very strong. How's about inviting the Honourable Ministers on the multi-sectoral team for interviews. Hold them to account and demand they provide answers to the great Zambian public. #Covid-19 #Zambia #Accountability,gani008
